date,eventName,sessionSourceMedium,sessionDefaultChannelGrouping,eventCount,purchaseRevenue,totalRevenue,transactions,ecommercePurchases,sessions,totalUsers,conversions
2023-03-10,scroll,google / organic,Organic Search,4,0,0,0,,2,2,0
2023-03-10,session_start,(direct) / (none),Direct,14,0,0,0,,14,14,0
2023-03-10,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-10,session_start,google / cpc,Paid Search,66,0,0,0,,66,64,0
2023-03-10,session_start,google / organic,Organic Search,4,0,0,0,,4,3,0
2023-03-10,user_engagement,(direct) / (none),Direct,14,0,0,0,,6,6,0
2023-03-10,user_engagement,bing / organic,Organic Search,2,0,0,0,,1,1,0
2023-03-10,user_engagement,google / cpc,Paid Search,27,0,0,0,,24,24,0
2023-03-10,user_engagement,google / organic,Organic Search,8,0,0,0,,3,3,0
2023-03-11,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-03-11,first_visit,google / cpc,Paid Search,27,0,0,0,,27,27,0
2023-03-11,page_view,(direct) / (none),Direct,5,0,0,0,,4,4,0
2023-03-11,page_view,google / cpc,Paid Search,35,0,0,0,,29,28,0
2023-03-11,page_view,mnanp.org / referral,Referral,2,0,0,0,,1,1,0
2023-03-11,scroll,google / cpc,Paid Search,1,0,0,0,,1,1,0
2023-03-11,session_start,(direct) / (none),Direct,4,0,0,0,,4,4,0
2023-03-11,session_start,google / cpc,Paid Search,30,0,0,0,,30,28,0
2023-03-11,session_start,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-03-11,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-03-11,user_engagement,google / cpc,Paid Search,17,0,0,0,,8,8,0
2023-03-12,first_visit,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-12,first_visit,google / cpc,Paid Search,25,0,0,0,,25,25,0
2023-03-12,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-03-12,page_view,(direct) / (none),Direct,3,0,0,0,,2,2,0
2023-03-12,page_view,google / cpc,Paid Search,38,0,0,0,,26,25,0
2023-03-12,page_view,google / organic,Organic Search,11,0,0,0,,2,2,0
2023-03-12,scroll,google / cpc,Paid Search,9,0,0,0,,4,4,0
2023-03-12,scroll,google / organic,Organic Search,3,0,0,0,,1,1,0
2023-03-12,session_start,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-12,session_start,google / cpc,Paid Search,27,0,0,0,,27,25,0
2023-03-12,session_start,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-03-12,user_engagement,(direct) / (none),Direct,2,0,0,0,,1,1,0
2023-03-12,user_engagement,google / cpc,Paid Search,17,0,0,0,,9,8,0
2023-03-12,user_engagement,google / organic,Organic Search,9,0,0,0,,1,1,0
2023-03-13,click,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-03-13,first_visit,(direct) / (none),Direct,4,0,0,0,,4,4,0
2023-03-13,first_visit,google / cpc,Paid Search,45,0,0,0,,45,45,0
2023-03-13,first_visit,mnanp.org / referral,Referral,3,0,0,0,,3,3,0
2023-03-13,page_view,(direct) / (none),Direct,17,0,0,0,,6,5,0
2023-03-13,page_view,google / cpc,Paid Search,63,0,0,0,,49,45,0
2023-03-13,page_view,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-03-13,page_view,mnanp.org / referral,Referral,13,0,0,0,,3,3,0
2023-03-13,scroll,(direct) / (none),Direct,3,0,0,0,,2,2,0
2023-03-13,scroll,google / cpc,Paid Search,4,0,0,0,,3,3,0
2023-03-13,scroll,mnanp.org / referral,Referral,7,0,0,0,,3,3,0
2023-03-13,session_start,(direct) / (none),Direct,7,0,0,0,,7,6,0
2023-03-13,session_start,google / cpc,Paid Search,51,0,0,0,,51,46,0
2023-03-13,session_start,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-03-13,session_start,mnanp.org / referral,Referral,3,0,0,0,,3,3,0
2023-03-13,user_engagement,(direct) / (none),Direct,10,0,0,0,,3,3,0
2023-03-13,user_engagement,google / cpc,Paid Search,25,0,0,0,,17,17,0
2023-03-13,user_engagement,mnanp.org / referral,Referral,12,0,0,0,,3,3,0
2023-03-14,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-03-14,first_visit,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-14,first_visit,google / cpc,Paid Search,35,0,0,0,,35,35,0
2023-03-14,first_visit,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-03-14,page_view,(direct) / (none),Direct,5,0,0,0,,3,3,0
2023-03-14,page_view,bing / organic,Organic Search,6,0,0,0,,2,1,0
2023-03-14,page_view,google / cpc,Paid Search,70,0,0,0,,41,37,0
2023-03-14,page_view,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-14,page_view,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-03-14,page_view,mnanp.org / referral,Referral,2,0,0,0,,1,1,0
2023-03-14,scroll,bing / organic,Organic Search,4,0,0,0,,2,1,0
2023-03-14,scroll,google / cpc,Paid Search,9,0,0,0,,6,6,0
2023-03-14,scroll,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-03-14,session_start,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-03-14,session_start,bing / organic,Organic Search,2,0,0,0,,2,1,0
2023-03-14,session_start,google / cpc,Paid Search,42,0,0,0,,42,37,0
2023-03-14,session_start,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-14,session_start,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-03-14,session_start,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-03-14,user_engagement,(direct) / (none),Direct,4,0,0,0,,1,1,0
2023-03-14,user_engagement,bing / organic,Organic Search,6,0,0,0,,2,1,0
2023-03-14,user_engagement,google / cpc,Paid Search,36,0,0,0,,14,14,0
2023-03-14,user_engagement,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-14,user_engagement,mnanp.org / referral,Referral,3,0,0,0,,1,1,0
2023-03-15,click,google / organic,Organic Search,2,0,0,0,,1,1,0
2023-03-15,first_visit,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-15,first_visit,google / cpc,Paid Search,51,0,0,0,,51,50,0
2023-03-15,first_visit,google / organic,Organic Search,5,0,0,0,,5,5,0
2023-03-15,first_visit,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-03-15,first_visit,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2023-03-15,form_start,(direct) / (none),Direct,2,0,0,0,,2,1,0
2023-03-15,page_view,(direct) / (none),Direct,5,0,0,0,,3,3,0
2023-03-15,page_view,google / cpc,Paid Search,73,0,0,0,,55,51,0
2023-03-15,page_view,google / organic,Organic Search,26,0,0,0,,11,7,0
2023-03-15,page_view,mnanp.org / referral,Referral,2,0,0,0,,1,1,0
2023-03-15,page_view,phr2.charmtracker.com / referral,Referral,2,0,0,0,,2,1,0
2023-03-15,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-03-15,scroll,google / cpc,Paid Search,7,0,0,0,,6,6,0
2023-03-15,scroll,google / organic,Organic Search,5,0,0,0,,4,4,0
2023-03-15,scroll,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2023-03-15,session_start,(direct) / (none),Direct,4,0,0,0,,4,3,0
2023-03-15,session_start,google / cpc,Paid Search,56,0,0,0,,56,51,0
2023-03-15,session_start,google / organic,Organic Search,11,0,0,0,,11,7,0
2023-03-15,session_start,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-03-15,session_start,phr2.charmtracker.com / referral,Referral,2,0,0,0,,2,1,0
2023-03-15,user_engagement,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-03-15,user_engagement,google / cpc,Paid Search,41,0,0,0,,26,25,0
2023-03-15,user_engagement,google / organic,Organic Search,19,0,0,0,,8,7,0
2023-03-15,user_engagement,mnanp.org / referral,Referral,2,0,0,0,,1,1,0
2023-03-16,click,google / cpc,Paid Search,1,0,0,0,,1,1,0
2023-03-16,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-16,first_visit,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-16,first_visit,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-16,first_visit,google / cpc,Paid Search,47,0,0,0,,47,47,0
2023-03-16,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-03-16,first_visit,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-03-16,page_view,(direct) / (none),Direct,9,0,0,0,,3,3,0
2023-03-16,page_view,bing / organic,Organic Search,6,0,0,0,,1,1,0
2023-03-16,page_view,google / cpc,Paid Search,69,0,0,0,,54,50,0
2023-03-16,page_view,google / organic,Organic Search,8,0,0,0,,5,5,0
2023-03-16,page_view,mnanp.org / referral,Referral,9,0,0,0,,2,2,0
2023-03-16,page_view,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2023-03-16,page_view,ultalabtests.com / referral,Referral,4,0,0,0,,1,1,0
2023-03-16,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-03-16,scroll,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-16,scroll,google / cpc,Paid Search,6,0,0,0,,6,5,0
2023-03-16,scroll,mnanp.org / referral,Referral,5,0,0,0,,1,1,0
2023-03-16,session_start,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-03-16,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-16,session_start,google / cpc,Paid Search,56,0,0,0,,56,50,0
2023-03-16,session_start,google / organic,Organic Search,5,0,0,0,,5,5,0
2023-03-16,session_start,mnanp.org / referral,Referral,2,0,0,0,,2,2,0
2023-03-16,session_start,phr2.charmtracker.com / referral,Referral,1,0,0,0,,1,1,0
2023-03-16,session_start,ultalabtests.com / referral,Referral,2,0,0,0,,2,1,0
2023-03-16,user_engagement,(direct) / (none),Direct,2,0,0,0,,1,1,0
2023-03-16,user_engagement,bing / organic,Organic Search,5,0,0,0,,1,1,0
2023-03-16,user_engagement,google / cpc,Paid Search,33,0,0,0,,27,25,0
2023-03-16,user_engagement,google / organic,Organic Search,5,0,0,0,,4,4,0
2023-03-16,user_engagement,mnanp.org / referral,Referral,7,0,0,0,,1,1,0
2023-03-16,user_engagement,ultalabtests.com / referral,Referral,4,0,0,0,,2,1,0
2023-03-17,first_visit,(direct) / (none),Direct,6,0,0,0,,6,6,0
2023-03-17,first_visit,google / cpc,Paid Search,46,0,0,0,,46,46,0
2023-03-17,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-03-17,first_visit,mnanp.org / referral,Referral,3,0,0,0,,3,3,0
2023-03-17,page_view,(direct) / (none),Direct,22,0,0,0,,12,8,0
2023-03-17,page_view,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-17,page_view,google / cpc,Paid Search,65,0,0,0,,49,46,0
2023-03-17,page_view,google / organic,Organic Search,5,0,0,0,,3,3,0
2023-03-17,page_view,mnanp.org / referral,Referral,17,0,0,0,,3,3,0
2023-03-17,scroll,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-17,scroll,google / cpc,Paid Search,7,0,0,0,,7,7,0
2023-03-17,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-17,scroll,mnanp.org / referral,Referral,4,0,0,0,,1,1,0
2023-03-17,session_start,(direct) / (none),Direct,12,0,0,0,,12,8,0
2023-03-17,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-17,session_start,google / cpc,Paid Search,50,0,0,0,,50,46,0
2023-03-17,session_start,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-03-17,session_start,mnanp.org / referral,Referral,3,0,0,0,,3,3,0
2023-03-17,user_engagement,(direct) / (none),Direct,11,0,0,0,,4,4,0
2023-03-17,user_engagement,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-17,user_engagement,google / cpc,Paid Search,25,0,0,0,,21,20,0
2023-03-17,user_engagement,google / organic,Organic Search,4,0,0,0,,3,3,0
2023-03-17,user_engagement,mnanp.org / referral,Referral,16,0,0,0,,3,3,0
2023-03-18,click,google / cpc,Paid Search,1,0,0,0,,1,1,0
2023-03-18,file_download,google / cpc,Paid Search,1,0,0,0,,1,1,0
2023-03-18,first_visit,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-18,first_visit,google / cpc,Paid Search,49,0,0,0,,48,48,0
2023-03-18,first_visit,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-18,page_view,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-18,page_view,google / cpc,Paid Search,86,0,0,0,,54,51,0
2023-03-18,page_view,google / organic,Organic Search,7,0,0,0,,2,1,0
2023-03-18,page_view,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-03-18,scroll,google / cpc,Paid Search,12,0,0,0,,8,8,0
2023-03-18,scroll,google / organic,Organic Search,2,0,0,0,,1,1,0
2023-03-18,session_start,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-18,session_start,google / cpc,Paid Search,55,0,0,0,,54,51,0
2023-03-18,session_start,google / organic,Organic Search,2,0,0,0,,2,1,0
2023-03-18,session_start,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-03-18,user_engagement,google / cpc,Paid Search,49,0,0,0,,21,21,0
2023-03-18,user_engagement,google / organic,Organic Search,5,0,0,0,,1,1,0
2023-03-19,first_visit,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-19,first_visit,google / cpc,Paid Search,37,0,0,0,,37,37,0
2023-03-19,first_visit,google / organic,Organic Search,5,0,0,0,,5,5,0
2023-03-19,page_view,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-19,page_view,google / cpc,Paid Search,40,0,0,0,,37,37,0
2023-03-19,page_view,google / organic,Organic Search,17,0,0,0,,5,5,0
2023-03-19,page_view,ultalabtests.com / referral,Referral,3,0,0,0,,1,1,0
2023-03-19,scroll,google / cpc,Paid Search,2,0,0,0,,2,2,0
2023-03-19,scroll,google / organic,Organic Search,4,0,0,0,,3,3,0
2023-03-19,session_start,(direct) / (none),Direct,2,0,0,0,,2,2,0
2023-03-19,session_start,google / cpc,Paid Search,37,0,0,0,,37,37,0
2023-03-19,session_start,google / organic,Organic Search,5,0,0,0,,5,5,0
2023-03-19,session_start,ultalabtests.com / referral,Referral,1,0,0,0,,1,1,0
2023-03-19,user_engagement,(not set),Unassigned,2,0,0,0,,2,2,0
2023-03-19,user_engagement,google / cpc,Paid Search,11,0,0,0,,11,11,0
2023-03-19,user_engagement,google / organic,Organic Search,16,0,0,0,,5,5,0
2023-03-19,user_engagement,ultalabtests.com / referral,Referral,2,0,0,0,,1,1,0
2023-03-20,click,(direct) / (none),Direct,7,0,0,0,,2,2,0
2023-03-20,click,google / cpc,Paid Search,1,0,0,0,,1,1,0
2023-03-20,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-03-20,first_visit,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-20,first_visit,google / cpc,Paid Search,46,0,0,0,,46,46,0
2023-03-20,first_visit,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-03-20,first_visit,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-03-20,form_start,google / cpc,Paid Search,2,0,0,0,,1,1,0
2023-03-20,page_view,(direct) / (none),Direct,16,0,0,0,,4,4,0
2023-03-20,page_view,bing / organic,Organic Search,6,0,0,0,,1,1,0
2023-03-20,page_view,google / cpc,Paid Search,61,0,0,0,,53,50,0
2023-03-20,page_view,google / organic,Organic Search,10,0,0,0,,3,3,0
2023-03-20,page_view,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-03-20,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-03-20,scroll,google / cpc,Paid Search,7,0,0,0,,5,5,0
2023-03-20,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-20,scroll,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-03-20,session_start,(direct) / (none),Direct,4,0,0,0,,4,4,0
2023-03-20,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-20,session_start,google / cpc,Paid Search,54,0,0,0,,54,50,0
2023-03-20,session_start,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-03-20,session_start,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-03-20,session_start,ultalabtests.com / referral,Referral,1,0,0,0,,1,1,0
2023-03-20,user_engagement,(direct) / (none),Direct,8,0,0,0,,2,2,0
2023-03-20,user_engagement,bing / organic,Organic Search,9,0,0,0,,1,1,0
2023-03-20,user_engagement,google / cpc,Paid Search,28,0,0,0,,21,19,0
2023-03-20,user_engagement,google / organic,Organic Search,8,0,0,0,,2,2,0
2023-03-20,user_engagement,ultalabtests.com / referral,Referral,1,0,0,0,,1,1,0
2023-03-21,first_visit,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-03-21,first_visit,google / cpc,Paid Search,15,0,0,0,,15,15,0
2023-03-21,first_visit,google / organic,Organic Search,7,0,0,0,,7,7,0
2023-03-21,first_visit,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-03-21,page_view,(direct) / (none),Direct,4,0,0,0,,1,1,0
2023-03-21,page_view,bing / organic,Organic Search,2,0,0,0,,1,1,0
2023-03-21,page_view,google / cpc,Paid Search,20,0,0,0,,19,19,0
2023-03-21,page_view,google / organic,Organic Search,10,0,0,0,,7,7,0
2023-03-21,page_view,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-03-21,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-03-21,scroll,google / cpc,Paid Search,1,0,0,0,,1,1,0
2023-03-21,scroll,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-21,session_start,(direct) / (none),Direct,2,0,0,0,,2,1,0
2023-03-21,session_start,bing / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-21,session_start,google / cpc,Paid Search,20,0,0,0,,20,19,0
2023-03-21,session_start,google / organic,Organic Search,7,0,0,0,,7,7,0
2023-03-21,session_start,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-03-21,user_engagement,(direct) / (none),Direct,4,0,0,0,,2,1,0
2023-03-21,user_engagement,bing / organic,Organic Search,2,0,0,0,,1,1,0
2023-03-21,user_engagement,google / cpc,Paid Search,3,0,0,0,,3,3,0
2023-03-21,user_engagement,google / organic,Organic Search,10,0,0,0,,6,6,0
2023-03-22,first_visit,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-03-22,first_visit,google / cpc,Paid Search,1,0,0,0,,1,1,0
2023-03-22,first_visit,google / organic,Organic Search,4,0,0,0,,4,4,0
2023-03-22,page_view,(direct) / (none),Direct,3,0,0,0,,3,3,0
2023-03-22,page_view,google / cpc,Paid Search,2,0,0,0,,2,2,0
2023-03-22,page_view,google / organic,Organic Search,8,0,0,0,,4,4,0
2023-03-22,scroll,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-03-22,scroll,google / organic,Organic Search,2,0,0,0,,2,2,0
2023-03-22,session_start,(direct) / (none),Direct,4,0,0,0,,4,3,0
2023-03-22,session_start,google / cpc,Paid Search,2,0,0,0,,2,2,0
2023-03-22,session_start,google / organic,Organic Search,5,0,0,0,,5,4,0
2023-03-22,user_engagement,google / organic,Organic Search,8,0,0,0,,4,4,0
2023-03-23,first_visit,(direct) / (none),Direct,4,0,0,0,,4,4,0
2023-03-23,first_visit,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-03-23,first_visit,linktr.ee / referral,Referral,2,0,0,0,,2,2,0
2023-03-23,first_visit,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-03-23,first_visit,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-03-23,page_view,(direct) / (none),Direct,4,0,0,0,,4,4,0
2023-03-23,page_view,google / organic,Organic Search,13,0,0,0,,5,3,0
2023-03-23,page_view,linktr.ee / referral,Referral,2,0,0,0,,2,2,0
2023-03-23,page_view,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-03-23,page_view,mnanp.org / referral,Referral,4,0,0,0,,1,1,0
2023-03-23,page_view,ultalabtests.com / referral,Referral,17,0,0,0,,1,1,0
2023-03-23,scroll,google / organic,Organic Search,3,0,0,0,,3,2,0
2023-03-23,scroll,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-03-23,scroll,mnanp.org / referral,Referral,2,0,0,0,,1,1,0
2023-03-23,session_start,(direct) / (none),Direct,4,0,0,0,,4,4,0
2023-03-23,session_start,google / organic,Organic Search,5,0,0,0,,5,3,0
2023-03-23,session_start,linktr.ee / referral,Referral,2,0,0,0,,2,2,0
2023-03-23,session_start,m.facebook.com / referral,Organic Social,1,0,0,0,,1,1,0
2023-03-23,session_start,mnanp.org / referral,Referral,1,0,0,0,,1,1,0
2023-03-23,session_start,ultalabtests.com / referral,Referral,1,0,0,0,,1,1,0
2023-03-23,user_engagement,google / organic,Organic Search,10,0,0,0,,4,3,0
2023-03-23,user_engagement,linktr.ee / referral,Referral,1,0,0,0,,1,1,0
2023-03-23,user_engagement,mnanp.org / referral,Referral,4,0,0,0,,1,1,0
2023-03-23,user_engagement,ultalabtests.com / referral,Referral,17,0,0,0,,1,1,0
2023-03-24,click,google / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-24,first_visit,(direct) / (none),Direct,20,0,0,0,,20,20,0
2023-03-24,first_visit,duckduckgo / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-24,first_visit,google / organic,Organic Search,3,0,0,0,,3,3,0
2023-03-24,first_visit,minnesotaintegrative.com / referral,Referral,1,0,0,0,,1,1,0
2023-03-24,form_start,(direct) / (none),Direct,1,0,0,0,,1,1,0
2023-03-24,form_start,google / organic,Organic Search,2,0,0,0,,1,1,0
2023-03-24,page_view,(direct) / (none),Direct,53,0,0,0,,28,24,0
2023-03-24,page_view,duckduckgo / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-24,page_view,google / organic,Organic Search,12,0,0,0,,6,5,0
2023-03-24,page_view,minnesotaintegrative.com / referral,Referral,2,0,0,0,,1,1,0
2023-03-24,scroll,(direct) / (none),Direct,13,0,0,0,,10,10,0
2023-03-24,scroll,duckduckgo / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-24,scroll,google / organic,Organic Search,3,0,0,0,,2,1,0
2023-03-24,session_start,(direct) / (none),Direct,28,0,0,0,,28,24,0
2023-03-24,session_start,duckduckgo / organic,Organic Search,1,0,0,0,,1,1,0
2023-03-24,session_start,google / organic,Organic Search,6,0,0,0,,6,5,0
2023-03-24,session_start,minnesotaintegrative.com / referral,Referral,1,0,0,0,,1,1,0
2023-03-24,user_engagement,(direct) / (none),Direct,35,0,0,0,,20,19,0
2023-03-24,user_engagement,google / organic,Organic Search,7,0,0,0,,5,5,0
